created_at,tweet_id,text,language,type,bookmark_count,favorite_count,retweet_count,reply_count,view_count,client,hashtags,urls,media_type,media_urls
3/24/24 18:58,'1771959905412382940',@wellams1 i think you're missing the forest for the trees. the important thing is that he looks good.,en,Reply,2,175,1,2,5646,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
3/24/24 18:50,'1771957682833858567',"the inverse is also true. if you have sloped, narrow shoulders, i think you would benefit from a bit of shoulder padding and some shoulder extension (two different but related things). compare the very unpadded jacket on the left vs slight padding on the right. https://t.co/tJ6OWRQXP5",en,Reply,52,712,12,18,88992,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/GJdB_j1bAAA-fjr.jpg
3/24/24 5:05,'1771750118548463740',single family housing,en,Tweet,45,1254,37,14,249171,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
3/24/24 5:13,'1771752167252111585',"This kind of smart, walkable, mixed-use urbanism is illegal to build in many Uzbekistan cities. https://t.co/S9IEszyXh1",en,Reply,21,1322,43,21,126671,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/GJaHMQvbIAAN3wu.jpg
3/24/24 1:58,'1771703005714223444',imagine introducing a loved one to twitter to cure them of the woke mind virus and instead they end up talking about collar gaps and spend themselves into poverty by buying slightly different versions of clothes they already own https://t.co/kvbU3bVvUv,en,Tweet,63,5212,154,59,226558,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/GJZaJ0wbgAAEhZ1.png
3/24/24 2:19,'1771708293687189961',"@johnhobbit50 not sure that's something that a tailor can fix. there are some home DIY guides online you can look up, but i would embrace it as wabi sabi.",en,Reply,1,60,3,1,4353,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
3/22/24 20:35,'1771259394212221222',"Getting three Master's degrees, including an MA in education from Columbia University, where they did their dissertation on nuclear disarmament education and spent a year teaching kids in the field, is apparently not qualification enough, but yapping on Twitter all day is",en,Tweet,185,3309,132,75,743635,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
3/23/24 18:40,'1771592844114817205',"@0xemon mate, it's a tiktok video introducing people to an idea. get a grip https://t.co/HXgpAzDu0i",en,Reply,3,184,1,4,10847,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,"https://pbs.twimg.com/media/GJX2QJZbkAAbLbA.jpg,https://pbs.twimg.com/media/GJX2R-wbQAEiaUU.jpg,https://pbs.twimg.com/media/GJX2R_KacAAcYSm.jpg,https://pbs.twimg.com/media/GJX2S5-bEAAPoK-.jpg"
3/23/24 8:30,'1771439437257613367',nike just changed the england flag https://t.co/JBA9QNVFyK,en,Tweet,31,1937,149,49,209452,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/GJVqwM6bEAE1HSP.jpg
3/23/24 15:04,'1771538388631376364',@shoesbynoonoo 🫡🫡🫡,qme,Reply,0,6,0,0,2392,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
3/23/24 9:03,'1771447689919578396',"the ideal man

- Italian 
- working class 
- facial hair 
- plumber
- loves running &amp; jumping 
- eats giant flowers 
- shoots fireballs 
- disappears down green pipes https://t.co/MSIS4oZv6O",en,Tweet,440,14704,644,232,592556,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/GJVxKs5bkAAlPan.jpg
3/23/24 9:13,'1771450059269317106',@belfield_chris this is the clean hoodie,en,Reply,1,430,2,3,17830,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
3/23/24 3:19,'1771361145070510095',a great film for outerwear https://t.co/xWj9Yvcao3,en,Tweet,217,1744,98,27,208885,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,"https://pbs.twimg.com/media/GJUjdQgbMAAzbba.jpg,https://pbs.twimg.com/media/GJUjdQibUAAEMcu.png,https://pbs.twimg.com/media/GJUjdQiaoAA2LBW.png,https://pbs.twimg.com/media/GJUjdQgbwAA-xpl.jpg"
3/22/24 18:28,'1771227432504197330',"Me at 6 years old, watching Mister Rogers' Neighborhood: ""Noo, Mister Rogers, don't hang your cardigans, they'll stretch out."" https://t.co/65utGrEJuc",en,Tweet,234,14225,381,63,394532,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/GJSp7uza8AANRN0.jpg
3/23/24 2:20,'1771346314032455838',@Bohemiangirl this you? https://t.co/xHKUmb8cZe,en,Reply,1,226,2,1,5591,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/GJUWFFVaYAAW3Mg.jpg
3/23/24 0:05,'1771312252215574770',candace owens this. candace owens that. i wanna know can dis menswear guy own some housing,en,Tweet,36,4629,107,41,218052,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
3/22/24 23:10,'1771298345480536107',@Morgrid1 @TradrGator MMMmm Deez nuts,en,Reply,1,287,3,1,6760,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
3/22/24 22:32,'1771288744961647045',@chrsdcook i support the building of affordable housing and once got a NIMBY to delete his account https://t.co/m5YuI14IBC,en,Reply,1,259,2,7,28460,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,"https://pbs.twimg.com/media/GJThteoWcAAolsK.jpg,https://pbs.twimg.com/media/GJThteHbIAABd0g.jpg"
3/22/24 21:32,'1771273795078406206',"There's no way to test this because there's no counterfactual. 

We have one outcome: she landed a job at the NYT to create content. Clearly, they hired her partly because of her education. But could she have gotten the same job with fewer degrees?

There are two ways to test this. You could go back in time and remove one or two degrees—or have her get a totally different degree (PhD)—and see if she still lands the same job. 

Or you could have a pool of people with similar jobs (although drawing such comparisons will be tough) and compare their qualifications. 

Whether you, as an outsider who is not an expert in this field, think that 3 terminal MAs are redundant has little relevance to the outcome (her landing a job), as you are not the person hiring her.",en,Reply,0,8,1,1,701,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
3/22/24 21:16,'1771269844605809099',"@neilgaynor @mallorylayne @tubpatrol1 Depending on the field, a PhD mostly prepares you for academic research. If you are not interested in that kind of work, you should not get a PhD. From this person's bio, it seems they were interested in more applied work.",en,Reply,0,9,1,1,457,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
3/22/24 20:56,'1771264731631727084',@TradrGator What's the abbreviation for when you have a degree in medicine?,en,Reply,0,256,1,1,17354,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
3/22/24 20:44,'1771261813251842405',@septboules I'm confused by how 2011 to 2019 equals four years.,en,Reply,2,646,1,1,23538,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
3/22/24 19:23,'1771241275179569644',"i dont know the reason, but when you are diagnosed with something serious, even if it's clearly not your fault, you are very reluctant to share it. obviously she's a public figure, but sharing this sort of news with the world is crazy to me https://t.co/lHcT1wnIwh",en,Tweet,49,2293,53,102,215253,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/GJS2bikaMAA2-U7.png
3/22/24 19:41,'1771245832542494852',@trefenten @dkj_se What a stupid thing to get blocked over. I don't even care about these people.,en,Reply,0,25,1,1,1314,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
3/22/24 19:36,'1771244620992729176',@trefenten @dkj_se would you also like to see her underwear?,en,Reply,1,82,1,6,3502,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
3/22/24 19:35,'1771244260618113203',"@sgtwaddles42 I think it's quite different. I care about the President's medical history because they can bomb a nation. To me, the royal family is just celebs, like Paris Hilton or Kim Kardashian.",en,Reply,1,153,1,14,6444,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
3/22/24 19:29,'1771242937554284598',"@JHalgaard @fraac1 again, i dont care either way. it's just crazy to me what people think they have a right to. i don't care about any celebs, let alone British ones",en,Reply,0,21,1,4,1908,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
3/22/24 19:28,'1771242613930160263',"@dkj_se surely you can imagine that even public figures should have some sphere of privacy, like their sex life or toilet practices.",en,Reply,2,250,2,11,7166,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
3/22/24 19:26,'1771242147913531694',"@fraac1 im not british so it's not my business, and frankly, i don't care either way, but thinking that you have a right to someone's medical history is also crazy to me",en,Reply,2,194,6,3,5838,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
3/22/24 18:33,'1771228788744912988',"@Rafalbores yes, knits should always be folded, not hung.",en,Reply,41,550,10,11,10850,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
3/22/24 16:56,'1771204403250291016',the GOP used to look a lot better https://t.co/0VRTdr9gaW,en,Tweet,326,5095,219,215,641594,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,"https://pbs.twimg.com/media/GJSU65XbUAAbF4S.jpg,https://pbs.twimg.com/media/GJSUgIwaYAAHW0V.jpg"
3/22/24 17:14,'1771208951268569358',"@maxprat if you buy quality leather shoes (full grain leather, not corrected grain) and polish them, then day one",en,Reply,3,43,2,2,4226,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
3/22/24 5:35,'1771032937502507330',"Fred Rogers is rightly celebrated for his style, but less well-recognized are the reasons why his style worked so well over the years. 🧵",en,Tweet,5978,18591,1709,86,4026943,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
3/22/24 7:13,'1771057549086773396',@1258632 https://t.co/7ute15nBlG,qme,Reply,582,484,14,3,30837,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,https://dieworkwear.com/2022/08/26/how-to-develop-good-taste-pt-1/,,
3/22/24 5:35,'1771033004464579049',"That's made much easier if you pay attention to things such as fit, silhouette, and proportions. And if you dabble in trends, have a strong enough sense of personal style to still wear the thing even after the trend passes.",en,Reply,23,1186,21,4,94951,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
3/22/24 5:35,'1771033006008074409',"Rogers' style was great because he understood some very basic principles, which allowed him to create a consistent look that aged well over the 33 years the show aired. You can watch any episode today—some now over 55 years old—and say, ""That guy looks great."" Pretty awesome. https://t.co/zAe7CQEOk1",en,Reply,44,2536,59,30,97589,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,"https://pbs.twimg.com/media/GJP3N2RbQAAW8up.png,https://pbs.twimg.com/media/GJP3QOSa0AAf7k3.jpg"
3/22/24 5:35,'1771033000010293517',"I don't mean that everyone has to dress in such a classic manner. Only that, there is something powerful about people who have developed a very strong sense of personal style. This can include a very broad scope of aesthetics. These men had the same look for decades: https://t.co/wwrbD0u7DH",en,Reply,86,1799,48,11,78358,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,"https://pbs.twimg.com/media/GJP0MjjbsAAxN4O.jpg,https://pbs.twimg.com/media/GJP0Mjja8AALUkQ.jpg,https://pbs.twimg.com/media/GJP0Mm4awAAMTq2.jpg,https://pbs.twimg.com/media/GJP0MmtbMAAAb3J.jpg"
3/21/24 20:53,'1770901613257134209',this is what you look like when you wear a suit jacket with jeans,en,Tweet,408,13498,786,193,707582,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
3/22/24 2:51,'1770991715484352840',@Gloam71119760 both are unisex https://t.co/ZwCPcSYO5g,en,Reply,1,6,1,1,1391,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,"https://pbs.twimg.com/media/GJPTkz0bIAAM7AS.jpg,https://pbs.twimg.com/media/GJPTkzzbEAAznrd.jpg"
3/22/24 1:58,'1770978218738356536',"I once went to a film screening by an Asian indie director and then attended the afterparty, and since I was one of the only Asian people there, people came up to congratulate me, and I just rode with it. Felt like a superstar",en,Tweet,214,2900,63,28,371652,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
3/21/24 20:26,'1770894860880359769',That’s a new one 😂 https://t.co/KI0ZSUfFZ2,en,Retweet,8487,79034,8602,242,3214305,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,video,https://video.twimg.com/amplify_video/1770894798578122752/vid/avc1/576x1024/qw6ZmWgwVFuWSvLT.mp4?tag=14
3/21/24 6:09,'1770679059699343675',"IMO, it's more important to develop a sense of taste than to obsess over things like quality or even price. How much should you spend on a suit, assuming money is no object? It depends on what you want. 🧵",en,Tweet,1258,6698,241,41,1946401,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
3/21/24 23:35,'1770942368117821523',@mdedora https://t.co/sXTrfD4GXU,qme,Reply,29,35,1,0,2696,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,https://dieworkwear.com/2020/09/25/where-to-shop-for-a-suit/,,
3/21/24 21:34,'1770911971300233238',@iamteshonna Just want to say I'm glad you're here and able to experience many more years. ❤️,en,Reply,3,1028,1,1,182253,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
3/21/24 20:58,'1770902793760735552',"@grandmasterfei sport coat + jeans = great

suit jacket + jeans = bad",en,Reply,3,50,2,2,4537,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
3/21/24 20:46,'1770899836100903130',"There are more bespoke tailors and shoemakers in Tokyo than in the US. I wondered why, so I spoke with @McReynoldsJoe, co-author of the new book Emergent Tokyo, about how urban policy affects the growth of small businesses and artisan crafts. 

🔗: https://t.co/y3F8lUhbdm https://t.co/sakSxdTMK7",en,Tweet,203,665,46,16,88900,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,https://blst.to/lyYqsJ0,video,https://video.twimg.com/ext_tw_video/1770899360068567041/pu/vid/avc1/720x1280/_S7VYq_yMCm-G8fd.mp4?tag=12
3/20/24 21:38,'1770550463177662903',$75k for that suit is robbery and not something i would admit to anyone,en,Tweet,594,21425,563,352,2202429,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
3/21/24 18:12,'1770860972183359912',"@RJdeMans @cutupcado kiton is pretty cheap on ebay (like 100 bucks for a jacket). would not be hard to buy one, open it up, and judge directly. hand pad looks very different from machine padding. or someone can just go into a kiton store, flip the lapel, and look for dimples",en,Reply,0,9,1,1,1354,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
3/21/24 7:31,'1770699827074261030',"@SmackRichardson Yes. I think that has already happened to a large degree in the United States, as there aren't many bespoke tailors or shoemakers left here. It has also become harder to find skilled tailors and makers in the UK because the customer base isn't what it used to be",en,Reply,0,72,1,0,2488,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
3/21/24 6:09,'1770679098286981618',"To me, asking how much someone should pay for a suit is like asking how much you should pay for coffee. What flavors do you like? What notes do you enjoy? Developing this sense allows you to figure out what you want out of a garment (and how much you can expect to pay) https://t.co/TLg4hiylfu",en,Reply,11,547,16,1,83277,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/GJK1CLSa4AAmjvx.jpg
